coordinates,created_at,created_d,created_h,created_m,created_min,created_y,favorite_count,id,lang,retweet_count,source,text
,,24.0,20.0,10.0,39.0,2016.0,28032.0,790654003981918208,en,11673.0,Twitter for iPhone,"THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!… https://t.co/zgwqhy2jBX"
,,24.0,19.0,10.0,1.0,2016.0,12379.0,790629257546379264,en,5250.0,Twitter for iPhone,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!… https://t.co/mPzVrcaR9L"
,,24.0,18.0,10.0,30.0,2016.0,21489.0,790621559920615424,en,9774.0,Twitter for iPhone,"Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp; GREAT AG… https://t.co/PSTcOei5t1"
,,24.0,16.0,10.0,37.0,2016.0,17079.0,790593186787840000,en,11175.0,Twitter for iPhone,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a
,,24.0,16.0,10.0,35.0,2016.0,18534.0,790592685144846336,en,7473.0,Twitter for iPhone,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:… https://t.co/eLunEQRxZq"
,,24.0,16.0,10.0,4.0,2016.0,15337.0,790584855150997504,en,9921.0,Twitter for iPhone,"'The Clinton Foundation’s Most Questionable Foreign Donations'
#PayToPlay #DrainTheSwamp
https://t.co/IkeqMRjX5z"
,,24.0,15.0,10.0,55.0,2016.0,14796.0,790582555871326208,en,6551.0,Twitter for iPhone,"Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp; VOTE- lets #MAGA! 
EARLY VOTING BY FL. COUNTY:… https://t.co/MgJxNbxRga"
,,24.0,14.0,10.0,46.0,2016.0,29602.0,790565076159922177,en,14566.0,Twitter for iPhone,"Get out to VOTE on 11/8/2016- and we will #DrainTheSwamp!
RASMUSSEN NATIONAL 
Trump 43%
Clinton 41% https://t.co/jIOR7Bq816"
,,24.0,14.0,10.0,17.0,2016.0,46431.0,790557856806371328,en,21911.0,Twitter for iPhone,We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!
,,24.0,13.0,10.0,5.0,2016.0,34882.0,790539740118446080,en,14272.0,Twitter for iPhone,Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!
,,24.0,12.0,10.0,44.0,2016.0,42140.0,790534428942622721,en,18334.0,Twitter for Android,Major story that the Dems are making up phony polls in order to suppress the the Trump . We are going to WIN!
,,24.0,12.0,10.0,0.0,2016.0,51151.0,790523240351498241,en,24964.0,Twitter for Android,"Wow, just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!"
,,24.0,2.0,10.0,25.0,2016.0,18503.0,790378549395988480,en,12655.0,Twitter for iPhone,'Clinton Ally Aided Campaign of FBI Official’s Wife' https://t.co/U0w99gfyKE
,,24.0,0.0,10.0,7.0,2016.0,23016.0,790343997814403072,en,16429.0,Twitter for iPhone,"'Clinton Charity Got Up To $56 Million From Nations That Are Anti-Women, Gays' #CrookedHillary
https://t.co/eHsuBdi8XM"
,,24.0,0.0,10.0,5.0,2016.0,24544.0,790343447987314692,en,10804.0,Twitter for iPhone,"Thank you Naples, Florida! Get out and VOTE #TrumpPence16 on 11/8. 
Lets #MakeAmericaGreatAgain! 
Full Naples rally… https://t.co/5ZbteSJ00K"
,,23.0,23.0,10.0,40.0,2016.0,38573.0,790337063489040384,en,15771.0,Twitter for Android,The attack on Mosul is turning out to be a total disaster. We gave them months of notice. U.S. is looking so dumb. VOTE TRUMP and WIN AGAIN!
,,23.0,19.0,10.0,8.0,2016.0,25074.0,790268732354461696,und,15813.0,Twitter for iPhone,#CrookedHillary #PayToPlay https://t.co/BT1Nv0ZMYg
,,23.0,17.0,10.0,56.0,2016.0,15606.0,790250615398133760,en,6182.0,Twitter for iPhone,"Join me in Naples, Florida this evening at 6:00pm! Tickets: https://t.co/Oax06JVzv1 https://t.co/g9LBxI1dJ8"
,,23.0,16.0,10.0,34.0,2016.0,22222.0,790229932341354496,en,11079.0,Twitter for iPhone,Remember - get out on November 8th &amp; VOTE #TrumpPence16. It is time to #DrainTheSwamp -- this is our last chance! https://t.co/bnGcJUt7UL
,,23.0,16.0,10.0,30.0,2016.0,20738.0,790228805986217985,en,11559.0,Twitter for iPhone,"Former Prosecutor: The Clintons Are So Corrupt, Everything ‘They Touch Turns To Molten Lead’ 
https://t.co/5Eyfi092vn"
,,23.0,16.0,10.0,23.0,2016.0,18286.0,790227242500644864,en,8942.0,Twitter for iPhone,"Thank you Las Vegas Review Journal! 
EDITORIAL: 'Donald Trump for president' https://t.co/uH5GH7Bhe0 via @reviewjournal"
,,23.0,14.0,10.0,4.0,2016.0,55783.0,790192053489729538,en,24775.0,Twitter for Android,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!"
,,23.0,12.0,10.0,53.0,2016.0,55640.0,790174395985788929,en,24768.0,Twitter for Android,"""If you can't run your own house you certainly can't run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton"
,,23.0,3.0,10.0,0.0,2016.0,33754.0,790025084870287360,en,14097.0,Twitter for iPhone,"Thank you for the massive turnout tonight- Cleveland, Ohio! Get out &amp; VOTE #TrumpPence16 on 11/8.
Watch rally here:… https://t.co/XuJZeJwSGk"
,,23.0,2.0,10.0,26.0,2016.0,19491.0,790016528011890688,en,11853.0,Twitter for iPhone,"WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
https://t.co/e1NVdpSfNr"
,,23.0,2.0,10.0,21.0,2016.0,23310.0,790015269074792448,en,11646.0,Twitter for iPhone,"'Trump lays out policies for first 100 days in White House'
https://t.co/OrwOIFJuSz"
,,23.0,2.0,10.0,5.0,2016.0,18216.0,790011110984445952,en,11386.0,Twitter for iPhone,"'Huma Abedin told Clinton her secret email account caused problems'
https://t.co/i4zN2QzKnf"
,,22.0,23.0,10.0,8.0,2016.0,15506.0,789966670630715394,en,6245.0,Twitter for iPhone,"Just arrived in Cleveland, Ohio- join Governor @Mike_Pence and I now, LIVE via: https://t.co/SS58ChFTNy"
,,22.0,21.0,10.0,34.0,2016.0,18052.0,789943092564652032,en,9952.0,Twitter for iPhone,"Hillary Clinton: 'Architect of failure'
#DrainTheSwamp #CrookedHillary
https://t.co/b5HqsGrc7N"
,,22.0,21.0,10.0,9.0,2016.0,23608.0,789936850051932161,en,9308.0,Twitter for iPhone,"Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio.… https://t.co/CN3sdX5ft1"
,,22.0,19.0,10.0,54.0,2016.0,24484.0,789917911821520898,en,11921.0,Twitter for iPhone,"In order to #DrainTheSwamp &amp; create a new GOVERNMENT of, by, &amp; for the PEOPLE, I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!"
,,22.0,18.0,10.0,40.0,2016.0,30240.0,789899250834534400,en,14457.0,Twitter for iPhone,Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.… https://t.co/Sa6XUfueU4
,,22.0,18.0,10.0,18.0,2016.0,30027.0,789893765397897216,en,13575.0,Twitter for iPhone,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K
,,22.0,17.0,10.0,54.0,2016.0,15369.0,789887588178006017,en,9466.0,Twitter for iPhone,"Crooked Hillary Clinton Tops Middle East Forum’s ‘Islamist Money List'
https://t.co/JC25rNtx6G"
,,22.0,17.0,10.0,49.0,2016.0,21293.0,789886518303330304,en,9519.0,Twitter for iPhone,"Thank you Gettysburg, Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7"
,,22.0,14.0,10.0,20.0,2016.0,33094.0,789833922590957568,en,14548.0,Twitter for iPhone,"Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain… https://t.co/BV2RFavG84"
,,22.0,14.0,10.0,1.0,2016.0,13600.0,789828981197602816,en,5746.0,Twitter for iPhone,"Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQ

Naples, Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1"
,,22.0,11.0,10.0,37.0,2016.0,14171.0,789792909969195009,en,5963.0,Twitter for Android,"""@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona ☉ #Economy #Immigration #Jobs #Veterans #BorderControl #Trade… https://t.co/0BJk9BwkfW"""
,,22.0,11.0,10.0,35.0,2016.0,23512.0,789792240390533124,en,13665.0,Twitter for Android,"""@jensen4law: Best way to pay Hillary back for what she did to @BernieSanders #DNCleak is a DonaldTrump LANDSLIDE https://t.co/Ha8o5wCyGh"""
,,22.0,3.0,10.0,33.0,2016.0,59810.0,789671091182632960,en,22923.0,Twitter for Android,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!
,,22.0,3.0,10.0,23.0,2016.0,34367.0,789668492480016384,en,10784.0,Twitter for Android,"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!"
,,22.0,2.0,10.0,41.0,2016.0,19857.0,789657808052621313,en,8164.0,Twitter for iPhone,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:… https://t.co/kfJv5Po0x6"
,,22.0,0.0,10.0,58.0,2016.0,20759.0,789631866714386432,en,9252.0,Twitter for iPhone,"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets #MAGA! Watch:… https://t.co/eb6XuMlbFW"
,,21.0,22.0,10.0,50.0,2016.0,19298.0,789599646821806085,en,11755.0,Twitter for iPhone,#CrookedHillary sending U.S. intelligence info. to Podesta’s hacked email is ‘unquestionably an OPSEC violation’ https://t.co/z58aeo4CO7
,,21.0,22.0,10.0,46.0,2016.0,15714.0,789598795315150853,en,9155.0,Twitter for iPhone,"WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ 
#DrainTheSwamp #CrookedHillary
https://t.co/bcYLslrxi0"
,,21.0,22.0,10.0,36.0,2016.0,19118.0,789596138462650372,en,11100.0,Twitter for iPhone,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0
,,21.0,22.0,10.0,30.0,2016.0,18001.0,789594671387447297,en,11106.0,Twitter for iPhone,"""{Crooked Hillary Clinton} created this mess, and she knows it."" 
#DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk"
,,21.0,22.0,10.0,14.0,2016.0,15322.0,789590785733918721,en,9440.0,Twitter for iPhone,"'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'
Time to #DrainTheSwamp! 
https://t.co/0VDdGdpCTg"
,,21.0,22.0,10.0,10.0,2016.0,19050.0,789589818581848064,en,11105.0,Twitter for iPhone,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‘sensitive information’"" 
https://t.co/dL7VDMqSLy"
,,21.0,21.0,10.0,7.0,2016.0,22571.0,789573953144680448,en,10208.0,Twitter for iPhone,"Great crowd in Johnstown, Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon… https://t.co/DUMlbSkVeY"
,,21.0,18.0,10.0,58.0,2016.0,18978.0,789541345216036864,en,11688.0,Twitter for iPhone,"A top Clinton Foundation official said he could name “500 different examples” of conflicts of interest. 
https://t.co/rtWhdYOyq7"
,2013-04-17 18:03:06,,,,,,,324583813902655489,,,,"RT @muftimenk: Attitude can take away your beauty no matter how good looking you are or it could enhance your beauty, making you adorable."
,2013-04-17 05:43:37,,,,,,,324397718099353601,,,,I'm a stress free kind of guy
,2013-04-17 02:29:22,,,,,,,324348831938519040,,,,Nowadays everybody wanna talk like they got somethin to say but nothin comes out when they move their lips; just a bunch of gibberish
,2013-04-16 21:09:55,,,,,,,324268440082841600,,,,@ImRealTed fake story
,2013-04-16 17:22:41,,,,,,,324211255869067266,,,,"So then I says to him, I says, relax bro my beard is not loaded"
,2013-04-16 17:18:23,,,,,,,324210172862025729,,,,"@therealAbdul_ #heavy I've been looking for those, there is a shortage on the black market if you wanna make a quick buck, nuff said.."
,2013-04-16 17:14:57,,,,,,,324209310936752129,,,,@therealAbdul_ you need to get Claritin clear
,2013-04-16 04:34:37,,,,,,,324017963587993600,,,,There are people that know the truth but stay silent &amp; there are people that speak the truth but we don't hear them cuz they're the minority
,2013-04-16 03:15:56,,,,,,,323998162249474048,,,,@mellochamp *say
,2013-04-16 03:13:38,,,,,,,323997583372599297,,,,"@MelloChamp and they what ""god hates dead people?"" Or victims of tragedies? Lol those people are cooked"
,2013-04-16 03:11:19,,,,,,,323997002985787393,,,,@MelloChamp what's new with them?
,2013-04-16 00:04:50,,,,,,,323950071777472514,,,,"Ain't no love in the heart of the city, stay safe people"
,2013-04-15 03:39:52,,,,,,,323641800747257857,,,,"@xXjungaXx good luck my brother, I'm sure you'll get in"
,2013-04-15 03:37:50,,,,,,,323641287335096320,,,,@xXjungaXx where yu going?
,2013-04-15 03:13:14,,,,,,,323635098173984768,,,,@biggblakk92 oh ight
,2013-04-15 03:00:16,,,,,,,323631833038323712,,,,"@biggblakk92 yo bigblack why are you saying ""is"" instead of ""as"""
,2013-04-14 01:46:44,,,,,,,323250941048545280,,,,And here I thought nemo's dad was about to get it with dory but apparently this man turned into a female #thatscray
,2013-04-14 00:39:03,,,,,,,323233907229220865,,,,RT @TroyCrossley: @J_tsar just called me a pervert cus i like @GameOfThrones hmmmmmmm lol
,2013-04-14 00:38:56,,,,,,,323233878879899649,,,,"@TroyCrossley @gameofthrones every character on that show got some sort of std bro, I do like the show tho"
,2013-04-14 00:36:18,,,,,,,323233216330858496,,,,@TroyCrossley ahaha word mayne but that's not why I like the show... Lol fair to say all those hoes are prolly dirty...
,2013-04-14 00:25:14,,,,,,,323230431082332160,,,,"@TroyCrossley lets not get ahead of ourselves now Troy, it's a good show but breaking bad we can relate to a little bit more, I like meth"
,2013-04-13 21:43:05,,,,,,,323189623058739200,,,,"Got me a haircut, I don't usually do those"
,2013-04-13 18:26:11,,,,,,,323140070888599552,,,,"@Kid_Wavyy lol dam that's not an easy task bruh, I'll see what I can do"
,2013-04-13 18:06:10,,,,,,,323135034930393089,,,,@Kid_Wavyy yea man never get into a family plan with foreigners
,2013-04-12 04:42:38,,,,,,,322570432064675840,,,, the furious 5
,2013-04-12 03:45:40,,,,,,,322556096764051456,,,,@DamnItGIO you know I'm not for that res dog
,2013-04-12 03:39:54,,,,,,,322554643215429632,,,,"Dreams really do come true, last night I dreamt I was eating a cheeseburger and in the afternoon today, guess what I was eating..."
,2013-04-12 03:31:21,,,,,,,322552492137254912,,,,"Now we aint come here to start no drama, we just looking for our future baby mamas"
,2013-04-11 06:00:30,,,,,,,322227639635038208,,,,Most of you are conditioned by the media
,2013-04-11 00:25:33,,,,,,,322143347143741440,,,,"Gain knowledge, get women, acquire currency #livestrong"
,2013-04-10 06:18:04,,,,,,,321869671173332993,,,,"-you don't care that I smoke, right? 
-man, I wouldn't care if you shot yourself in the head 
^friendship"
,2013-04-10 06:11:48,,,,,,,321868094886801408,,,,Living life too fast y'all need to slow down
,2013-04-09 18:27:44,,,,,,,321690912436674560,,,,@xXjungaXx http://t.co/33Dzevjvja this ever happen to you??
,2013-04-09 05:34:16,,,,,,,321496261104648193,,,,Imagine how reckless their weekend is going to be in #Louisville
,2013-04-08 05:39:51,,,,,,,321135279714992128,,,,RT @NotCommonFacts: A small child could swim through the veins of a blue whale.
,2013-04-08 04:12:13,,,,,,,321113224802099201,,,,If you have the knowledge and the inspiration all that's left is to take action
,2013-04-07 01:33:36,,,,,,,320710919577559041,,,,"I really don't like it when I have one ear pressed against the pillow and I start to hear my heart beat, who can sleep with all that noise"
,2013-04-05 02:47:25,,,,,,,320004718875267072,,,,@MelloChamp #godyallsomebrokeboys
,2013-04-05 00:48:42,,,,,,,319974845209260032,,,,I need a new show to watch
,2013-04-04 22:07:56,,,,,,,319934386206294016,,,,Drinking tea and I'm sweating
,2013-04-04 22:06:19,,,,,,,319933981518884864,,,,"I'm hot, about 103.4 degrees to be exact"
,2013-04-02 04:50:07,,,,,,,318948434977624064,,,,I got too much love and respect for the twins happy 20th fellas @CopDaWholeThang @Kid_Wavyy
,2013-04-01 17:29:14,,,,,,,318777085286039554,,,,"RT @EasyBuckets5: Can we bring back poking!? Nothing says ""eeeyahmean"" like a nice poke"
,2013-04-01 05:25:09,,,,,,,318594864742797312,,,,RT @EasyBuckets5: Real G's understand that boaties get fresher over time
,2013-04-01 05:08:01,,,,,,,318590551458979840,,,,@sotirop_evi you're waaaay prettier of course
,2013-04-01 05:01:41,,,,,,,318588960194580480,,,,@sotirop_evi don't say that Evi
,2013-04-01 04:50:54,,,,,,,318586242952486914,,,,Hey @sotirop_evi turn to channel 30 you'll find your long lost brother http://t.co/5fwwPeikpJ
,2013-04-01 03:39:37,,,,,,,318568305147396096,,,,"- Хороший мой... Бедненький... Маленький... Малюсенький... 
- Настя блять!!! Ну кто ТАК возбуждает?! #russian #prikol"
,2013-03-31 03:36:55,,,,,,,318205239918481409,,,,Naaah I'm just kiddin freeee the waaave
,2013-03-31 03:36:32,,,,,,,318205140228251650,,,,Keep max b in jail
,2013-03-30 14:02:59,,,,,,,318000407362285569,,,,"Lunch, dinner ima let you get here but that was the best breakfast of all time"
,2013-03-28 21:07:50,,,,,,,317382548663713793,,,,No one is really violent until they're with the homies
,2013-03-28 05:07:39,,,,,,,317140907096952832,,,,"Like lee, I'm likely to make a joke out of chuck"
,2013-03-28 04:14:35,,,,,,,317127552726614016,,,,Five hundred twenty five thousand six hundred miiinutes
,2013-03-27 18:23:16,,,,,,,316978743300218880,,,,@JukeMeng yeaa that's  beefski
,2013-03-27 18:19:05,,,,,,,316977688856363008,,,,Careful who you text http://t.co/JA7NB81WUT
,2013-03-27 03:52:49,,,,,,,316759690170224640,,,,RT @ChinksMcGee: Lmaoooo http://t.co/hNYQD60B1L
,2013-03-26 19:01:35,,,,,,,316625999972429824,,,,@bettzamparelli on second thought it must be a struggle for autocorrect to correct your thug swag
,2013-03-26 18:56:57,,,,,,,316624832055869442,,,,"@BettZamparelli I bet dawg, with you're unique lexicon it must be a struggle"
,2013-03-26 18:42:28,,,,,,,316621190238187522,,,,Autocorrect is fucking with my grammar
,2013-03-26 18:40:54,,,,,,,316620793318604800,,,,"Jeremy has 32 teeth, Johny 28 and Jamal 19, doesn't matter what toothpaste yu use what's important is not to buy Jordan's on release day"
,2013-03-26 18:10:16,,,,,,,316613084762501121,,,,Being bilingual is da bomb
,2013-03-26 18:05:31,,,,,,,316611891529134081,,,,"-Выходи за меня замуж. 
-Хорошо, Согласна!
И тишина
-Ну ты больше ничего мне не скажешь, дорогой? 
-Да я и так уже, кажется лишнего пизданул"
,2013-03-26 14:31:40,,,,,,,316558073714057216,,,,I bought a pack of orbit today and the guy at the cash register asked if I wanted a bag. So I made him double bag it
,2013-03-25 16:42:50,,,,,,,316228693049606144,,,,@therealAbdul_ @sotirop_evi I can't watch my mouth that's physically impossible Abdul...
,2013-03-25 16:05:58,,,,,,,316219416654274562,,,,@sotirop_evi @therealabdul_ lol but yea yu kids are alright
,2013-03-25 16:04:24,,,,,,,316219019944407040,,,,@sotirop_evi @therealabdul_  http://t.co/ZTX0eW6iH2
,2013-03-25 15:46:25,,,,,,,316214495032778752,,,,"@sotirop_evi @therealAbdul_ oh my Kenyan god, oh my Greek goddess  lol I'm kidding you guys are cute when yu do that in every post"
,2013-03-25 14:38:09,,,,,,,316197315096494082,,,,"@MonTanA_BaBy replace that with fajr guy, then dhur and so on #wordsofwisdom for ya"
,2013-03-25 13:20:54,,,,,,,316177873872486400,,,,"@MelloChamp 80% man, always"
,2013-03-25 08:35:14,,,,,,,316105983493562369,,,,"That homework that I was supposed to do, yeaa I'm still doing it"
,2013-03-25 01:32:21,,,,,,,315999561229418496,,,,Walking dead then Vikings and maybe some homework
,2013-03-24 13:48:24,,,,,,,315822409016041472,,,,"#tmlt I just wrote y'all a horoscope for the day and most of you will be like ""dam, that shit was so accurate"" #goodmorning"
,2013-03-24 13:48:13,,,,,,,315822363117772801,,,,"you will have to make tough decisions today and those decisions will influence your future, hardships will arouse and yu will roll up loud"
,2013-03-24 10:14:22,,,,,,,315768544048582658,,,,“@KidComeUp: Just got home like a real nigga decently poppin night...” Lol you're a clown bro #fuxwithit
,2013-03-24 02:03:17,,,,,,,315644961641091073,,,,RT @ChiIdhoodRuiner: Hahaha http://t.co/jQuKXwvuOQ
,2013-03-22 18:37:36,,,,,,,315170410234785792,,,,@TroyCrossley @xxjungaxx lets go whale watching... outside of Bellingham sq McDs
,2013-03-22 09:55:21,,,,,,,315038985191845889,,,,I was gonna go for a 6am run aha I'm joking I woke up to eat some Nutella
,2013-03-22 09:53:33,,,,,,,315038529174511616,,,,"Not too early for breakfast, is it?"
,2013-03-22 00:25:31,,,,,,,314895580272926721,,,,#ilove http://t.co/Wzim51hjLv
,2013-03-21 05:08:03,,,,,,,314604293527314434,,,,@MelloChamp I think it's too late...
,2013-03-21 05:04:49,,,,,,,314603481510068224,,,,@MelloChamp yu apply already?
,2013-03-21 05:02:22,,,,,,,314602864121102336,,,,"Once you feel you are avoided by someone, never disturb them again"
,2013-03-21 04:33:54,,,,,,,314595700757364737,,,,@MelloChamp for which semester?
,2013-03-21 04:25:01,,,,,,,314593464341909504,,,,Evil triumphs when good men do nothing
,2013-03-21 01:23:57,,,,,,,314547898165633024,,,,"@TroyCrossley @xxjungaxx I'm still around till Sunday, we can do more damage I got some more left"
,2013-03-21 01:19:52,,,,,,,314546870179487745,,,,"@TroyCrossley @xxjungaxx yea cuddi, we done did it. I told him to hit yu up but the bird abstained from doing so"
,2013-03-21 00:30:30,,,,,,,314534445967368192,,,,"RT @Factsionary: Clinomania is an excessive desire to stay in bed all day, over 70% of people experience this on a daily basis."
,2013-03-18 23:23:54,,,,,,,313792911932280832,,,,"People come into your life to help you, hurt you, love you and leave you and that shapes your character and the person you were meant to be"
,2013-03-18 14:31:26,,,,,,,313658909732773888,,,,"in my time, as an uncle of 4 now, I can tell you that Sesame Street teaches kids nothing useful except the alphabet and how to count to ten"
,2013-03-18 02:53:29,,,,,,,313483264935477248,,,,RT @AnnieAreYouOkay: I wanna cuddle...This is the gayest shit I've ever tweeted.
,2013-03-17 23:56:36,,,,,,,313438750132826112,,,,"* On the phone*"" Yo are you with junes?"" 
@TroyCrossley - what, nigga I'm not Jewish"" lol major miscommunication"
,2013-03-17 17:00:49,,,,,,,313334116521238528,,,,"see no evil, hear no evil, speak no evil until the morning alarm goes off and all hell unleashes"
,2013-03-16 09:09:00,,,,,,,312852991294205952,,,,@Kid_Wavyy that's physically impossible
,2013-03-16 07:09:39,,,,,,,312822958341095424,,,,RT @YungIndyan: @J_tsar Watch the New Video: Mellow Nights !! By @_TheRealJustice http://t.co/sV7R6uUtlF
,2013-03-16 03:43:59,,,,,,,312771198385790976,,,,Place your bets http://t.co/L1lHCUzwBR
,2013-03-16 03:32:21,,,,,,,312768270031785986,,,,We postin' http://t.co/RjUJddJNJt
,2013-03-16 02:37:30,,,,,,,312754467093225473,,,,Holding this baby down for spring break http://t.co/3Hi0HcVR3t
,2013-03-16 01:17:58,,,,,,,312734451329286144,,,,@xXjungaXx come outside
,2013-03-15 04:19:53,,,,,,,312417844656762881,,,,@KidComeUp that bird will drop a dollar and still pick it up
,2013-03-15 04:00:02,,,,,,,312412849811103747,,,,We try to find ways to kill time but time kills us http://t.co/WiK8XMMZTT
,2013-03-14 23:06:04,,,,,,,312338872128389120,,,,"""September 10th baby, you know what tomorrow is. Party at my house!"" #thingsyoudontyellwhenenteringaroom"
,2013-03-13 19:16:54,,,,,,,311918810233974787,,,,"""@therealAbdul_: The guy announcing who the pope is looks like he's gonna kick the bucket any minute now."" Ahahaha"
,2013-03-13 18:18:26,,,,,,,311904098364567552,,,,"Never try to fork a mini tomato while wearing a white shirt, it will explode"
,2013-03-13 06:10:14,,,,,,,311720839647227905,,,,The efficient man is the man who thinks for himself
,2013-03-13 04:13:26,,,,,,,311691446535204864,,,,RT @BossDonWave: whom god bless no man can curse
,2013-03-12 23:58:57,,,,,,,311627403564818432,,,,"@MelloChamp lol I'm about to be on that schedule habitually, after spring break..."
,2013-03-12 21:21:25,,,,,,,311587759661932545,,,,"@MelloChamp yo lets hit the gym and then res, whattayasay? Oh and my phone is off so respond with a tweet"
,2013-03-12 20:48:33,,,,,,,311579489031319554,,,,"""Some people feel the rain. Others just get wet"" probably the gayest thing I ever heard but don't mind me I obviously just get wet."
,2013-03-11 17:43:19,,,,,,,311170485041913860,,,,RT @LifeAsRednecks: There is absolutely no excuse for being a male cheerleader..
,2013-03-11 17:09:58,,,,,,,311162091195219970,,,,"people that say ""I hate posts about religion like stop trying to convert me"" and then go on to post some shit about jersey shore #ihateyou"
,2013-03-11 16:48:09,,,,,,,311156600872247296,,,,@sotirop_evi the founding farmers would agree with you
,2013-03-11 16:43:48,,,,,,,311155505743659008,,,,"Shocking shit, more so than that time I found out a tomato is a fruit"
,2013-03-11 05:49:16,,,,,,,310990789813628928,,,,I wanna study a broad or two
,2013-03-11 04:52:31,,,,,,,310976505486381056,,,,Chappelles show is on #theniggerfamily #throwback
,2013-03-11 04:23:02,,,,,,,310969086404337665,,,,RT @WolfpackAlan: Currently whale watching outside of McDonalds.
,2013-03-11 04:21:17,,,,,,,310968648569348097,,,,RT @Kid_Wavyy: I'm bout to slap this broad through my cell phone
,2013-03-11 04:20:48,,,,,,,310968525437153280,,,,RT @Kid_Wavyy: Death is only a corner away so look alive out here
,2013-03-11 03:57:06,,,,,,,310962558666424320,,,,Never underestimate the rebel with a cause
,2013-03-11 02:44:04,,,,,,,310944180107096065,,,,"@Basiklee always a pleasure brotha, see you in a couple months"
,2013-03-10 02:53:29,,,,,,,310584163369644032,,,,Young Robel is out here tonight
,2013-03-09 07:14:29,,,,,,,310287457474195457,,,,This fire alarm is so fun #saidthecolddrunkcollegekids
,2013-03-09 03:31:25,,,,,,,310231323275042816,,,,"Peanut butter, fluff and nutella #iwentthere"
,2013-03-09 00:27:20,,,,,,,310184995174105090,,,,Too many surprises today
,2013-03-09 00:26:40,,,,,,,310184826890244097,,,, she's up to no good
,2013-03-08 02:40:48,,,,,,,309856196154757120,,,,"I haven't seen a silly rabbit trix are for kids commercial in a while, did he finally get some or what..."
,2013-03-07 06:53:22,,,,,,,309557367035551744,,,,"What you got to drink bro?
-I got some water
-you got something stronger than that?
-yea, I got some ice"
,2013-03-07 05:02:51,,,,,,,309529555155181568,,,,"""Mirror mirror on the wall, I ain't too short I ain't too tall god dam I have it all""- fresh prince"
,2013-03-06 23:18:12,,,,,,,309442823298625536,,,,There are enough worms for all the birds stop killing each other for 'em
,2013-03-06 22:01:04,,,,,,,309423410549760000,,,,Death is the destroyer of all pleasures
,2013-03-06 21:28:55,,,,,,,309415319364067328,,,,RT @TroyCrossley: @J_tsar we can figure something out but i gotta take u to the official studio in boston we can lay the track down there
,2013-03-06 21:21:28,,,,,,,309413443084095488,,,,RT @ThisDopeKid: #WhitePeopleActivities &amp; #BlackPeopleActivities 😂. http://t.co/AXs4sbx8bD
,2013-03-06 15:56:02,,,,,,,309331545703981059,,,,No class for two hours? Is that a nap I feel coming on #hellyeaa
